循環,迴圈,子循環,子迴圈,MR編號,子工步編號,工步編號,工步,工步種類,實際開始時間,執行時間(秒),工步執行時間(秒),電壓(V),電流(A),功率(W),電量(Ah),能量(Wh),總電量(Ah),狀態,Aux T1,溫箱溫度,Aux T2,Aux T3
1,1,1,1,1,1,1,1,靜置,02/20/2025 09:20:54,0.01,0.01,3.491296,0,0,0,0,0,StepRunning,25.24,25,24.69,24.6
1,1,1,1,1,1,1,1,靜置,02/20/2025 09:21:54,60,60,3.491991,0,0,0,0,0,StepFinishByCut_T,25.2,25,24.7,24.6
1,1,1,1,1,1,2,2,溫箱控制,02/20/2025 09:21:54,60.01,0.01,3.491994,0,0,0,0,0,StepRunning,25.2,25,24.7,24.6
1,1,1,1,1,1,2,2,溫箱控制,02/20/2025 09:31:54,660,600,3.494421,0,0,0,0,0,StepRunning,24.96,25,24.67,24.57
1,1,1,1,1,1,2,2,溫箱控制,02/20/2025 09:41:54,1260,1200,3.495335,0,0,0,0,0,StepRunning,24.85,25,24.69,24.58
1,1,1,1,1,1,2,2,溫箱控制,02/20/2025 09:51:54,1860,1800,3.495866,0,0,0,0,0,StepRunning,24.79,25,24.7,24.59
1,1,1,1,1,1,2,2,溫箱控制,02/20/2025 10:01:54,2460,2400,3.496275,0,0,0,0,0,StepRunning,24.76,25,24.69,24.61
1,1,1,1,1,1,2,2,溫箱控制,02/20/2025 10:01:56,2461.848,2401.848,3.4963,0,0,0,0,0,StepRunning,24.76,25,24.68,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:01:56,2461.858,0.01,3.506893,19.4859,68.334984,5.4E-05,0.00019,5.4E-05,StepRunning,24.76,25,24.68,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:02:56,2521.848,60,3.537771,19.4899,68.950813,0.324848,1.145323,0.324847,StepRunning,24.74,25,24.69,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:03:56,2581.848,120,3.555921,19.49115,69.30899,0.649692,2.297635,0.649692,StepRunning,24.71,25,24.7,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:04:56,2641.848,180,3.56998,19.49109,69.582794,0.974532,3.455074,0.974532,StepRunning,24.7,25,24.69,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:05:56,2701.848,240,3.583456,19.49461,69.858078,1.299375,4.616927,1.299375,StepRunning,24.68,25,24.7,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:06:56,2761.848,300,3.5966,19.4899,70.097374,1.624226,5.783179,1.624226,StepRunning,24.7,25,24.69,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:07:56,2821.848,360,3.607657,19.49189,70.32003,1.949068,6.953366,1.949068,StepRunning,24.7,25,24.68,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:08:56,2881.848,420,3.616738,19.492,70.497459,2.273921,8.126823,2.273921,StepRunning,24.7,25,24.71,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:09:56,2941.848,480,3.624828,19.49006,70.64814,2.598772,9.303081,2.598772,StepRunning,24.7,25,24.69,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:10:56,3001.848,540,3.631453,19.49154,70.782623,2.923622,10.48172,2.923622,StepRunning,24.74,25,24.7,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:11:56,3061.848,600,3.637129,19.49212,70.895332,3.248466,11.66231,3.248466,StepRunning,24.82,25,24.67,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:12:56,3121.848,660,3.642535,19.49195,71.000092,3.573315,12.84471,3.573315,StepRunning,24.91,25,24.69,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:13:56,3181.848,720,3.647969,19.4903,71.100014,3.898163,14.02885,3.898163,StepRunning,25,25,24.7,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:14:56,3241.848,780,3.653583,19.48904,71.204842,4.223008,15.21479,4.223008,StepRunning,25.11,25,24.71,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:15:56,3301.848,840,3.659443,19.48853,71.317184,4.547853,16.40258,4.547853,StepRunning,25.19,25,24.71,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:16:56,3361.848,900,3.665639,19.48899,71.439598,4.872702,17.59235,4.872702,StepRunning,25.26,25,24.71,24.62
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:17:56,3421.848,960,3.672225,19.49098,71.575256,5.197548,18.78418,5.197548,StepRunning,25.35,25,24.71,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:18:56,3481.848,1020,3.679335,19.4903,71.711334,5.522398,19.97824,5.522398,StepRunning,25.42,25,24.71,24.63
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:19:56,3541.848,1080,3.687095,19.49148,71.866928,5.847253,21.17473,5.847253,StepRunning,25.47,25,24.73,24.62
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:20:56,3601.848,1140,3.695673,19.49131,72.033516,6.172103,22.37384,6.172103,StepRunning,25.54,25,24.69,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:21:56,3661.848,1200,3.70505,19.49047,72.213135,6.49695,23.57586,6.49695,StepRunning,25.61,25,24.69,24.62
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:22:56,3721.848,1260,3.71524,19.49036,72.411377,6.821796,24.78106,6.821796,StepRunning,25.67,25,24.7,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:23:56,3781.848,1320,3.726218,19.48933,72.621506,7.146642,25.9897,7.146642,StepRunning,25.73,25,24.7,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:24:56,3841.848,1380,3.738379,19.49126,72.8657,7.471482,27.20207,7.471482,StepRunning,25.78,25,24.71,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:25:56,3901.848,1440,3.751621,19.48978,73.118279,7.796321,28.41857,7.796321,StepRunning,25.82,25,24.71,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:26:56,3961.848,1500,3.766289,19.49275,73.415314,8.121165,29.63961,8.121165,StepRunning,25.84,25,24.7,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:27:56,4021.848,1560,3.782435,19.49018,73.720352,8.446013,30.86566,8.446013,StepRunning,25.9,25,24.69,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:28:56,4081.848,1620,3.800424,19.49018,74.070969,8.770852,32.09721,8.770852,StepRunning,25.93,25,24.69,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:29:56,4141.848,1680,3.8201,19.49052,74.455742,9.095691,33.33488,9.095691,StepRunning,25.95,25,24.72,24.62
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:30:56,4201.848,1740,3.840562,19.48928,74.849777,9.42054,34.57917,9.42054,StepRunning,25.95,25,24.73,24.63
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:31:56,4261.848,1800,3.860303,19.49206,75.24527,9.745396,35.83004,9.745396,StepRunning,25.93,25,24.72,24.62
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:32:56,4321.848,1860,3.878687,19.49445,75.612846,10.07025,37.08709,10.070249,StepRunning,25.92,25,24.69,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:33:56,4381.848,1920,3.896054,19.49155,75.940125,10.3951,38.34993,10.395103,StepRunning,25.87,25,24.71,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:34:56,4441.848,1980,3.912894,19.49263,76.272583,10.71996,39.61835,10.719963,StepRunning,25.83,25,24.72,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:35:56,4501.848,2040,3.929693,19.49217,76.598236,11.04482,40.89224,11.044825,StepRunning,25.8,25,24.73,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:36:56,4561.848,2100,3.946614,19.49007,76.919777,11.36968,42.17155,11.369676,StepRunning,25.75,25,24.7,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:37:56,4621.848,2160,3.963777,19.49172,77.260849,11.69453,43.45641,11.694529,StepRunning,25.73,25,24.71,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:38:56,4681.848,2220,3.981265,19.48967,77.593559,12.01938,44.74687,12.019376,StepRunning,25.7,25,24.69,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:39:56,4741.848,2280,3.999169,19.49104,77.947952,12.34422,46.04303,12.344217,StepRunning,25.66,25,24.7,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:40:56,4801.848,2340,4.017363,19.48836,78.291824,12.66906,47.3451,12.669065,StepRunning,25.63,25,24.72,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:41:56,4861.848,2400,4.036044,19.4924,78.672188,12.99392,48.65318,12.993919,StepRunning,25.64,25,24.7,24.61
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:42:56,4921.848,2460,4.055091,19.49012,79.034218,13.31878,49.9674,13.318778,StepRunning,25.59,25,24.68,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:43:56,4981.848,2520,4.074471,19.48944,79.409187,13.64363,51.28785,13.643633,StepRunning,25.57,25,24.68,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:44:56,5041.848,2580,4.094147,19.49337,79.808716,13.96849,52.61465,13.968489,StepRunning,25.54,25,24.68,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:45:56,5101.848,2640,4.114066,19.49155,80.189529,14.29334,53.94787,14.293339,StepRunning,25.54,25,24.68,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:46:56,5161.848,2700,4.134315,19.49468,80.597122,14.61819,55.28762,14.618192,StepRunning,25.51,25,24.69,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:47:56,5221.848,2760,4.154693,19.49348,80.989426,14.94305,56.63399,14.94305,StepRunning,25.51,25,24.69,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:48:56,5281.848,2820,4.17534,19.49058,81.379807,15.2679,57.98699,15.267902,StepRunning,25.51,25,24.69,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:49:56,5341.848,2880,4.196284,19.48995,81.785378,15.59275,59.34673,15.59275,StepRunning,25.5,25,24.69,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:50:56,5401.848,2940,4.199808,8.013657,33.655819,15.81707,60.28874,15.817071,StepRunning,25.47,25,24.68,24.6
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:51:56,5461.848,3000,4.200201,4.11872,17.299448,15.91451,60.69797,15.914507,StepRunning,25.44,25,24.69,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:52:56,5521.848,3060,4.200194,2.453331,10.304467,15.96691,60.91807,15.966908,StepRunning,25.39,25,24.67,24.59
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:53:56,5581.848,3120,4.200213,1.603222,6.733875,15.99944,61.05473,15.999445,StepRunning,25.34,25,24.69,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:54:56,5641.848,3180,4.200234,1.172234,4.923658,16.02169,61.14815,16.021687,StepRunning,25.31,25,24.67,24.58
1,1,1,1,1,1,3,3,CC-CV充電,02/20/2025 10:55:11,5656.711,3194.863,4.200186,0.973813,4.090198,16.02617,61.167,16.026175,StepFinishByCut_I,25.29,25,24.66,24.58
1,1,1,1,1,1,4,4,靜置,02/20/2025 10:55:11,5656.721,0.01,4.199708,0,0,0,0,16.026175,StepRunning,25.29,25,24.66,24.58
1,1,1,1,1,1,4,4,靜置,02/20/2025 10:56:11,5716.711,60,4.198283,0,0,0,0,16.026175,StepRunning,25.25,25,24.67,24.57
1,1,1,1,1,1,4,4,靜置,02/20/2025 10:57:11,5776.711,120,4.197529,0,0,0,0,16.026175,StepRunning,25.21,25,24.67,24.56
1,1,1,1,1,1,4,4,靜置,02/20/2025 10:58:11,5836.711,180,4.196944,0,0,0,0,16.026175,StepRunning,25.16,25,24.67,24.57
1,1,1,1,1,1,4,4,靜置,02/20/2025 10:59:11,5896.711,240,4.196449,0,0,0,0,16.026175,StepRunning,25.14,25,24.65,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:00:11,5956.711,300,4.196057,0,0,0,0,16.026175,StepRunning,25.12,25,24.66,24.56
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:01:11,6016.711,360,4.19573,0,0,0,0,16.026175,StepRunning,25.07,25,24.64,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:02:11,6076.711,420,4.195426,0,0,0,0,16.026175,StepRunning,25.04,25,24.67,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:03:11,6136.711,480,4.195127,0,0,0,0,16.026175,StepRunning,25.02,25,24.66,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:04:11,6196.711,540,4.194947,0,0,0,0,16.026175,StepRunning,25,25,24.66,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:05:11,6256.711,600,4.194692,0,0,0,0,16.026175,StepRunning,24.97,25,24.65,24.55
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:06:11,6316.711,660,4.194485,0,0,0,0,16.026175,StepRunning,24.95,25,24.61,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:07:11,6376.711,720,4.194315,0,0,0,0,16.026175,StepRunning,24.92,25,24.61,24.55
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:08:11,6436.711,780,4.194143,0,0,0,0,16.026175,StepRunning,24.92,25,24.64,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:09:11,6496.711,840,4.193984,0,0,0,0,16.026175,StepRunning,24.89,25,24.63,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:10:11,6556.711,900,4.19384,0,0,0,0,16.026175,StepRunning,24.88,25,24.65,24.55
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:11:11,6616.711,960,4.193697,0,0,0,0,16.026175,StepRunning,24.86,25,24.65,24.55
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:12:11,6676.711,1020,4.193587,0,0,0,0,16.026175,StepRunning,24.86,25,24.65,24.55
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:13:11,6736.711,1080,4.193466,0,0,0,0,16.026175,StepRunning,24.83,25,24.64,24.55
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:14:11,6796.711,1140,4.193367,0,0,0,0,16.026175,StepRunning,24.82,25,24.64,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:15:11,6856.711,1200,4.193298,0,0,0,0,16.026175,StepRunning,24.82,25,24.63,24.55
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:16:11,6916.711,1260,4.193184,0,0,0,0,16.026175,StepRunning,24.8,25,24.61,24.54
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:17:11,6976.711,1320,4.193082,0,0,0,0,16.026175,StepRunning,24.77,25,24.65,24.52
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:18:11,7036.711,1380,4.193001,0,0,0,0,16.026175,StepRunning,24.76,25,24.61,24.53
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:19:11,7096.711,1440,4.192925,0,0,0,0,16.026175,StepRunning,24.76,25,24.62,24.53
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:20:11,7156.711,1500,4.192802,0,0,0,0,16.026175,StepRunning,24.74,25,24.6,24.52
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:21:11,7216.711,1560,4.192755,0,0,0,0,16.026175,StepRunning,24.74,25,24.6,24.52
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:22:11,7276.711,1620,4.192683,0,0,0,0,16.026175,StepRunning,24.74,25,24.61,24.52
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:23:11,7336.711,1680,4.192609,0,0,0,0,16.026175,StepRunning,24.72,25,24.62,24.51
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:24:11,7396.711,1740,4.19252,0,0,0,0,16.026175,StepRunning,24.71,25,24.62,24.52
1,1,1,1,1,1,4,4,靜置,02/20/2025 11:25:11,7456.711,1800,4.192473,0,0,0,0,16.026175,StepFinishByCut_T,24.71,25,24.6,24.52
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:25:11,7456.721,0.01,4.182679,-19.51661,-81.631714,-5.4E-05,-0.000226,16.026121,StepRunning,24.71,25,24.6,24.52
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:26:11,7516.711,60,4.150576,-19.51046,-80.97963,-0.325135,-1.353702,15.70104,StepRunning,24.72,25,24.62,24.53
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:27:11,7576.711,120,4.128047,-19.5108,-80.541512,-0.650284,-2.699553,15.375891,StepRunning,24.74,25,24.63,24.52
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:28:11,7636.711,180,4.106712,-19.50922,-80.118736,-0.975432,-4.03829,15.050744,StepRunning,24.77,25,24.63,24.52
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:29:11,7696.711,240,4.085902,-19.51035,-79.717392,-1.30058,-5.370181,14.725595,StepRunning,24.79,25,24.62,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:30:11,7756.711,300,4.06542,-19.50768,-79.306892,-1.625726,-6.695352,14.40045,StepRunning,24.83,25,24.62,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:31:11,7816.711,360,4.045172,-19.50847,-78.915131,-1.950876,-8.013923,14.075299,StepRunning,24.86,25,24.62,24.52
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:32:11,7876.711,420,4.025193,-19.51058,-78.533859,-2.276024,-9.32595,13.750151,StepRunning,24.87,25,24.65,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:33:11,7936.711,480,4.005536,-19.50905,-78.144211,-2.601172,-10.63153,13.425003,StepRunning,24.9,25,24.63,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:34:11,7996.711,540,3.986158,-19.51087,-77.773399,-2.926328,-11.93078,13.099847,StepRunning,24.93,25,24.64,24.53
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:35:11,8056.711,600,3.967006,-19.50983,-77.39563,-3.251484,-13.22377,12.774691,StepRunning,24.95,25,24.63,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:36:11,8116.711,660,3.948273,-19.50911,-77.02729,-3.576642,-14.51062,12.449533,StepRunning,24.98,25,24.66,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:37:11,8176.711,720,3.929716,-19.50966,-76.667442,-3.901809,-15.79144,12.124367,StepRunning,25,25,24.63,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:38:11,8236.711,780,3.911373,-19.51035,-76.312256,-4.226971,-17.06626,11.799204,StepRunning,25.01,25,24.66,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:39:11,8296.711,840,3.893028,-19.51029,-75.954117,-4.552138,-18.33512,11.474037,StepRunning,25.03,25,24.66,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:40:11,8356.711,900,3.874469,-19.51034,-75.592209,-4.877312,-19.59802,11.148863,StepRunning,25.06,25,24.65,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:41:11,8416.711,960,3.855574,-19.51132,-75.227333,-5.202488,-20.85485,10.823687,StepRunning,25.08,25,24.67,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:42:11,8476.711,1020,3.836123,-19.50904,-74.839066,-5.527662,-22.10542,10.498513,StepRunning,25.09,25,24.67,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:43:11,8536.711,1080,3.816051,-19.51251,-74.460732,-5.852835,-23.34958,10.173341,StepRunning,25.1,25,24.67,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:44:11,8596.711,1140,3.795784,-19.50893,-74.051666,-6.178012,-24.58716,9.848164,StepRunning,25.12,25,24.65,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:45:11,8656.711,1200,3.776117,-19.51,-73.67205,-6.503182,-25.81822,9.522993,StepRunning,25.11,25,24.68,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:46:11,8716.711,1260,3.757547,-19.51098,-73.313408,-6.828357,-27.04305,9.197819,StepRunning,25.1,25,24.67,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:47:11,8776.711,1320,3.740184,-19.51109,-72.975082,-7.153529,-28.26204,8.872647,StepRunning,25.07,25,24.63,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:48:11,8836.711,1380,3.723895,-19.50763,-72.644356,-7.478699,-29.47556,8.547477,StepRunning,25.05,25,24.66,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:49:11,8896.711,1440,3.708746,-19.51223,-72.365883,-7.803864,-30.68395,8.222311,StepRunning,25.01,25,24.66,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:50:11,8956.711,1500,3.6946,-19.50859,-72.076416,-8.129036,-31.88759,7.89714,StepRunning,24.95,25,24.64,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:51:11,9016.711,1560,3.681476,-19.51069,-71.828156,-8.454209,-33.08681,7.571966,StepRunning,24.93,25,24.67,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:52:11,9076.711,1620,3.669452,-19.50881,-71.586632,-8.779384,-34.28195,7.246791,StepRunning,24.88,25,24.65,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:53:11,9136.711,1680,3.658298,-19.50892,-71.369453,-9.104554,-35.4733,6.921621,StepRunning,24.82,25,24.67,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:54:11,9196.711,1740,3.648117,-19.51069,-71.177292,-9.429723,-36.66119,6.596453,StepRunning,24.78,25,24.69,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:55:11,9256.711,1800,3.638682,-19.51177,-70.997124,-9.754901,-37.84592,6.271275,StepRunning,24.74,25,24.67,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:56:11,9316.711,1860,3.629984,-19.51086,-70.824112,-10.08008,-39.0277,5.9461,StepRunning,24.7,25,24.65,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:57:11,9376.711,1920,3.621841,-19.51171,-70.668327,-10.40525,-40.20675,5.620924,StepRunning,24.67,25,24.66,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:58:11,9436.711,1980,3.614179,-19.50939,-70.510414,-10.73042,-41.38321,5.295752,StepRunning,24.63,25,24.65,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 11:59:11,9496.711,2040,3.606848,-19.5117,-70.37574,-11.0556,-42.55725,4.970578,StepRunning,24.61,25,24.65,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:00:11,9556.711,2100,3.599768,-19.51172,-70.237656,-11.38077,-43.72896,4.645401,StepRunning,24.59,25,24.65,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:01:11,9616.711,2160,3.592838,-19.51183,-70.102852,-11.70595,-44.89839,4.320225,StepRunning,24.58,25,24.64,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:02:11,9676.711,2220,3.585938,-19.51194,-69.96862,-12.03113,-46.06557,3.99505,StepRunning,24.58,25,24.66,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:03:11,9736.711,2280,3.579004,-19.51206,-69.833733,-12.3563,-47.23051,3.669876,StepRunning,24.58,25,24.64,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:04:11,9796.711,2340,3.571979,-19.5104,-69.690735,-12.68147,-48.39316,3.344704,StepRunning,24.59,25,24.65,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:05:11,9856.711,2400,3.564661,-19.51046,-69.548172,-13.00665,-49.55351,3.019528,StepRunning,24.62,25,24.64,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:06:11,9916.711,2460,3.556995,-19.5091,-69.393768,-13.33182,-50.71143,2.694351,StepRunning,24.65,25,24.65,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:07:11,9976.711,2520,3.548637,-19.51195,-69.240814,-13.657,-51.86675,2.369173,StepRunning,24.72,25,24.67,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:08:11,10036.711,2580,3.539356,-19.51069,-69.055275,-13.98218,-53.0192,2.043999,StepRunning,24.78,25,24.63,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:09:11,10096.711,2640,3.529195,-19.51017,-68.855194,-14.30735,-54.16848,1.718823,StepRunning,24.86,25,24.67,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:10:11,10156.711,2700,3.518779,-19.51114,-68.655403,-14.63253,-55.31439,1.393647,StepRunning,24.95,25,24.69,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:11:11,10216.711,2760,3.50848,-19.51057,-68.452446,-14.9577,-56.45693,1.068475,StepRunning,25.06,25,24.67,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:12:11,10276.711,2820,3.497586,-19.51217,-68.245483,-15.28288,-57.59606,0.743298,StepRunning,25.17,25,24.67,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:13:11,10336.711,2880,3.485397,-19.50864,-67.995346,-15.60805,-58.73145,0.418124,StepRunning,25.26,25,24.67,24.58
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:14:11,10396.711,2940,3.472076,-19.51098,-67.743591,-15.93323,-59.86267,0.092946,StepRunning,25.35,25,24.7,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:15:11,10456.711,3000,3.4587,-19.50944,-67.477287,-16.25841,-60.98954,-0.232233,StepRunning,25.4,25,24.7,24.58
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:16:11,10516.711,3060,3.444739,-19.5095,-67.205139,-16.58358,-62.112,-0.557409,StepRunning,25.49,25,24.69,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:17:11,10576.711,3120,3.428575,-19.51251,-66.900101,-16.90876,-63.22958,-0.882586,StepRunning,25.55,25,24.7,24.6
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:18:11,10636.711,3180,3.413947,-19.51228,-66.613884,-17.23394,-64.34196,-1.207764,StepRunning,25.56,25,24.67,24.57
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:19:11,10696.711,3240,3.402719,-19.51234,-66.395004,-17.55912,-65.45028,-1.532947,StepRunning,25.58,25,24.64,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:20:11,10756.711,3300,3.390145,-19.5095,-66.140022,-17.8843,-66.5548,-1.858124,StepRunning,25.59,25,24.64,24.55
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:21:11,10816.711,3360,3.370858,-19.51154,-65.770607,-18.20948,-67.65439,-2.183307,StepRunning,25.63,25,24.64,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:22:11,10876.711,3420,3.328602,-19.51137,-64.94558,-18.53467,-68.74467,-2.50849,StepRunning,25.7,25,24.63,24.54
